"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount","input","output","cache_read","cache_write"
"2025-10-03","power-user-003_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","10.14","ai-credits","0.01","0.1014","0.1014","0","1900","","","","0","0","4","2168","100950","10288"
"2025-10-03","power-user-004_emu","copilot","copilot_ai_credit","Claude Opus 4.5","115.92","ai-credits","0.01","1.1592","1.1592","0","1900","","","","0","0","24","12799","704926","77863"
"2025-10-03","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","179.4","ai-credits","0.01","1.794","1.794","0","1900","","","","0","0","330347","7664","2293350","0"
"2025-10-03","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","38.64","ai-credits","0.01","0.3864","0.3864","0","1900","","","","0","0","1","2133","60386","48460"
"2025-10-03","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","789.36","ai-credits","0.01","7.8936","7.8936","0","1900","","","","0","0","628547","252645","1979504","433184"
"2025-10-03","user001_emu","copilot","copilot_ai_credit","Claude Sonnet 4","4.6","ai-credits","0.01","0.046","0.046","0","3900","org001_emu","","cost_center_001","0","0","3","943","48776","4589"
"2025-10-03","user002_emu","copilot","copilot_ai_credit","Claude Opus 4.1","20.4","ai-credits","0.01","0.204","0.204","0","3900","org002_emu","","cost_center_001","0","0","35","1702","144143","14275"
"2025-10-03","user002_emu","copilot","copilot_ai_credit","Claude Sonnet 4","6.44","ai-credits","0.01","0.0644","0.0644","0","3900","org002_emu","","cost_center_001","0","0","2","1525","85862","4204"
"2025-10-03","user002_emu","copilot","coding_agent_ai_credit","Coding Agent model","5.175","ai-credits","0.01","0.05175","0.05175","0","3900","org002_emu","","cost_center_001","0","0","6669","546","62287","1078"
"2025-10-03","user003_emu","copilot","copilot_ai_credit","Claude Sonnet 4","216.89","ai-credits","0.01","2.1689","2.1689","0","1900","org003_emu","","cost_center_001","0","0","50","9694","2006370","379048"
"2025-10-03","user004_emu","copilot","copilot_ai_credit","Claude Sonnet 4","51.52","ai-credits","0.01","0.5152","0.5152","0","3900","org004_emu","","cost_center_001","0","0","13","9158","487867","61716"
"2025-10-03","user043_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","645.84","ai-credits","0.01","6.4584","6.4584","0","1900","org001_emu","","cost_center_001","0","0","1639284","78839","1193207","0"
"2025-10-03","user044_emu","copilot","copilot_ai_credit","Claude Sonnet 4","175.95","ai-credits","0.01","1.7595","1.7595","0","1900","org005_emu","","cost_center_004","0","0","28","14319","135953","401026"
"2025-10-03","user045_emu","copilot","copilot_ai_credit","Code Review model","483.84","ai-credits","0.01","4.8384","4.8384","0","3900","org005_emu","","","0","0","543936","164188","9073603","0"
"2025-10-03","user046_emu","copilot","copilot_ai_credit","Claude Sonnet 4","887.57","ai-credits","0.01","8.8757","8.8757","0","3900","org004_emu","","","0","0","361","99198","5700138","1513762"
"2025-10-03","user046_emu","copilot","coding_agent_ai_credit","Coding Agent model","666.9","ai-credits","0.01","6.669","6.669","0","3900","org004_emu","","","0","0","192","51778","3886234","548876"
"2025-10-03","user047_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","260.13","ai-credits","0.01","2.6013","2.6013","0","1900","org001_emu","","cost_center_001","0","0","103","31818","2519435","364770"
"2025-10-03","user048_emu","copilot","copilot_ai_credit","GPT-5","83","ai-credits","0.01","0.83","0.83","0","3900","org003_emu","","cost_center_002","0","0","289098","3154","239786","0"
"2025-10-03","user049_emu","copilot","copilot_ai_credit","GPT-5","143","ai-credits","0.01","1.43","1.43","0","3900","org004_emu","","","0","0","273371","33153","997089","0"
"2025-10-03","user050_emu","copilot","copilot_ai_credit","Claude Sonnet 4","58.65","ai-credits","0.01","0.5865","0.5865","0","1900","org002_emu","","cost_center_001","0","0","123249","11176","163716","0"
"2025-10-03","user050_emu","copilot","copilot_ai_credit","Code Review model","110.4","ai-credits","0.01","1.104","1.104","0","1900","org002_emu","","cost_center_001","0","0","96835","45901","1668185","0"
"2025-10-03","user051_emu","copilot","copilot_ai_credit","Claude Opus 4.1","83.64","ai-credits","0.01","0.8364","0.8364","0","3900","org001_emu","","cost_center_002","0","0","66047","9176","269875","22692"
"2025-10-03","user051_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","821.34","ai-credits","0.01","8.2134","8.2134","0","3900","org001_emu","","cost_center_002","0","0","46765","76946","5361391","1416133"
"2025-10-03","user052_emu","copilot","coding_agent_ai_credit","Coding Agent model","245.7","ai-credits","0.01","2.457","2.457","0","3900","org001_emu","","","0","0","101","6296","1078694","543639"
"2025-10-03","user053_emu","copilot","copilot_ai_credit","GPT-5","58.65","ai-credits","0.01","0.5865","0.5865","0","3900","org004_emu","","cost_center_002","0","0","92288","13437","616893","0"
"2025-10-03","user054_emu","copilot","copilot_ai_credit","Claude Sonnet 4","170.2","ai-credits","0.01","1.702","1.702","0","1900","org005_emu","","cost_center_002","0","0","173587","14806","436653","220841"
"2025-10-03","user055_emu","copilot","copilot_ai_credit","GPT-5","12.6","ai-credits","0.01","0.126","0.126","0","1900","org004_emu","","cost_center_002","0","0","15758","2862","174706","0"
"2025-10-03","user056_emu","copilot","copilot_ai_credit","Claude Sonnet 4","168.13","ai-credits","0.01","1.6813","1.6813","0","3900","org003_emu","","","0","0","20","34158","615248","262477"
"2025-10-03","user056_emu","copilot","coding_agent_ai_credit","Coding Agent model","128.7","ai-credits","0.01","1.287","1.287","0","3900","org003_emu","","","0","0","165846","13569","1549048","26808"
"2025-10-03","user057_emu","copilot","copilot_ai_credit","Claude Opus 4.1","32.64","ai-credits","0.01","0.3264","0.3264","0","1900","org003_emu","","cost_center_003","0","0","3","20","0","52143"
"2025-10-03","user057_emu","copilot","copilot_ai_credit","Claude Sonnet 4","25.76","ai-credits","0.01","0.2576","0.2576","0","1900","org003_emu","","cost_center_003","0","0","12","4626","279176","27844"
"2025-10-03","user058_emu","copilot","copilot_ai_credit","Claude Opus 4.1","74.88","ai-credits","0.01","0.7488","0.7488","0","3900","org001_emu","","cost_center_003","0","0","6","4139","192467","87848"
"2025-10-03","user058_emu","copilot","copilot_ai_credit","GPT-5","61.1","ai-credits","0.01","0.611","0.611","0","3900","org001_emu","","cost_center_003","0","0","46786","15182","1065239","0"
"2025-10-03","user059_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","240.24","ai-credits","0.01","2.4024","2.4024","0","3900","org003_emu","","cost_center_002","0","0","93","46035","1352737","348205"
"2025-10-03","user060_emu","copilot","copilot_ai_credit","Claude Sonnet 4","41.86","ai-credits","0.01","0.4186","0.4186","0","1900","org004_emu","","cost_center_001","0","0","9","7862","461285","43269"
"2025-10-03","user060_emu","copilot","copilot_ai_credit","Claude Sonnet 4","41.86","ai-credits","0.01","0.4186","0.4186","0","1900","org004_emu","","cost_center_001","0","0","19","9618","369163","43607"
"2025-10-03","user061_emu","copilot","coding_agent_ai_credit","Coding Agent model","257.4","ai-credits","0.01","2.574","2.574","0","3900","org004_emu","","cost_center_002","0","0","33466","33902","1850140","114633"
"2025-10-03","user062_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","287.04","ai-credits","0.01","2.8704","2.8704","0","3900","org005_emu","","cost_center_004","0","0","33","24075","1812447","524116"
"2025-10-03","user062_emu","copilot","copilot_ai_credit","GPT-5","53.55","ai-credits","0.01","0.5355","0.5355","0","3900","org005_emu","","cost_center_004","0","0","87387","5845","917439","0"
"2025-10-03","user063_emu","copilot","copilot_ai_credit","Claude Opus 4.1","81.12","ai-credits","0.01","0.8112","0.8112","0","3900","org004_emu","","","0","0","12","8280","221625","78932"
"2025-10-03","user063_emu","copilot","copilot_ai_credit","Claude Sonnet 4","68.77","ai-credits","0.01","0.6877","0.6877","0","3900","org004_emu","","","0","0","13","3163","1214134","73592"
"2025-10-03","user064_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","375.18","ai-credits","0.01","3.7518","3.7518","0","3900","org002_emu","","cost_center_003","0","0","263","51475","6795533","250726"
"2025-10-03","user065_emu","copilot","copilot_ai_credit","Claude Opus 4.1","12.48","ai-credits","0.01","0.1248","0.1248","0","1900","org005_emu","","cost_center_004","0","0","180","1202","133026","4375"
"2025-10-03","user065_emu","copilot","copilot_ai_credit","Claude Sonnet 4","41.86","ai-credits","0.01","0.4186","0.4186","0","1900","org005_emu","","cost_center_004","0","0","29","5987","448456","51780"
"2025-10-03","user066_emu","copilot","copilot_ai_credit","Code Review model","124.8","ai-credits","0.01","1.248","1.248","0","3900","org001_emu","","cost_center_001","0","0","110773","52988","1784664","0"
"2025-10-03","user067_emu","copilot","coding_agent_ai_credit","Coding Agent model","12.6","ai-credits","0.01","0.126","0.126","0","1900","org005_emu","","cost_center_001","0","0","9010","733","91862","3449"
"2025-10-03","user067_emu","copilot","copilot_ai_credit","GPT-5","4.9","ai-credits","0.01","0.049","0.049","0","1900","org005_emu","","cost_center_001","0","0","6991","750","81106","0"
"2025-10-03","user068_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","169.26","ai-credits","0.01","1.6926","1.6926","0","3900","org001_emu","","","0","0","68","32216","1698836","186535"
"2025-10-03","user069_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","54.6","ai-credits","0.01","0.546","0.546","0","1900","org005_emu","","cost_center_001","0","0","20","9787","911310","33531"
"2025-10-03","user070_emu","copilot","coding_agent_ai_credit","Coding Agent model","41.4","ai-credits","0.01","0.414","0.414","0","1900","org003_emu","","cost_center_003","0","0","3100","4134","480217","52966"
"2025-10-03","user071_emu","copilot","coding_agent_ai_credit","Coding Agent model","126","ai-credits","0.01","1.26","1.26","0","3900","org001_emu","","cost_center_002","0","0","39493","11345","2077181","92851"
"2025-10-03","user072_emu","copilot","copilot_ai_credit","Claude Opus 4.1","7.2","ai-credits","0.01","0.072","0.072","0","1900","org005_emu","","cost_center_002","0","0","2","661","60584","4028"
"2025-10-03","user072_emu","copilot","copilot_ai_credit","Claude Sonnet 4","23.46","ai-credits","0.01","0.2346","0.2346","0","1900","org005_emu","","cost_center_002","0","0","27536","3673","323010","0"
"2025-10-03","user073_emu","copilot","coding_agent_ai_credit","Coding Agent model","31.5","ai-credits","0.01","0.315","0.315","0","1900","org005_emu","","","0","0","50281","5268","767146","3066"
"2025-10-03","user074_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","66.3","ai-credits","0.01","0.663","0.663","0","1900","org002_emu","","cost_center_004","0","0","96","10163","993787","56566"
"2025-10-03","user075_emu","copilot","copilot_ai_credit","Claude Opus 4.1","20.4","ai-credits","0.01","0.204","0.204","0","1900","org005_emu","","cost_center_001","0","0","2","824","25111","27333"
"2025-10-03","user076_emu","copilot","coding_agent_ai_credit","Coding Agent model","56.925","ai-credits","0.01","0.56925","0.56925","0","1900","org002_emu","","cost_center_004","0","0","49263","24289","1437372","112947"
"2025-10-03","user077_emu","copilot","copilot_ai_credit","Claude Opus 4.1","43.68","ai-credits","0.01","0.4368","0.4368","0","3900","org005_emu","","cost_center_002","0","0","5","7750","156877","26333"
"2025-10-03","user078_emu","copilot","copilot_ai_credit","Claude Opus 4.1","52.8","ai-credits","0.01","0.528","0.528","0","3900","org002_emu","","","0","0","22","4064","320216","42588"
"2025-10-03","user078_emu","copilot","coding_agent_ai_credit","Coding Agent model","56.925","ai-credits","0.01","0.56925","0.56925","0","3900","org002_emu","","","0","0","76873","6963","1099951","25626"
"2025-10-03","user079_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","226.2","ai-credits","0.01","2.262","2.262","0","3900","org004_emu","","cost_center_002","0","0","55","76164","837866","231472"
"2025-10-03","user080_emu","copilot","coding_agent_ai_credit","Coding Agent model","175.95","ai-credits","0.01","1.7595","1.7595","0","3900","org002_emu","","cost_center_002","0","0","82","11165","1979543","78429"
"2025-10-03","user081_emu","copilot","coding_agent_ai_credit","Coding Agent model","31.5","ai-credits","0.01","0.315","0.315","0","1900","org001_emu","","cost_center_001","0","0","1948","7915","459001","14061"
"2025-10-03","user082_emu","copilot","copilot_ai_credit","Code Review model","80","ai-credits","0.01","0.8","0.8","0","3900","org001_emu","","","0","0","78664","29993","1385380","0"
"2025-10-03","user083_emu","copilot","copilot_ai_credit","Claude Opus 4.1","36.96","ai-credits","0.01","0.3696","0.3696","0","3900","org001_emu","","cost_center_001","0","0","9","5927","166077","22137"
"2025-10-03","user084_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","273.78","ai-credits","0.01","2.7378","2.7378","0","3900","org001_emu","","cost_center_001","0","0","820106","12851","282367","0"
"2025-10-04","power-user-001_emu","copilot","copilot_ai_credit","Claude Haiku 4.5","7.293","ai-credits","0.01","0.07293","0.07293","0","1900","","","","0","0","68","5211","141851","26097"
"2025-10-04","power-user-001_emu","copilot","copilot_ai_credit","Claude Opus 4.5","1.68","ai-credits","0.01","0.0168","0.0168","0","1900","","","","0","0","1","77","7365","1791"
"2025-10-04","power-user-001_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","111.54","ai-credits","0.01","1.1154","1.1154","0","1900","","","","0","0","141201","16897","1461159","0"
"2025-10-04","power-user-001_emu","copilot","copilot_ai_credit","Gemini 3 Pro","6.9","ai-credits","0.01","0.069","0.069","0","1900","","","","0","0","21617","672","88517","0"
"2025-10-04","power-user-001_emu","copilot","copilot_ai_credit","GPT-5.1-Codex","81.2","ai-credits","0.01","0.812","0.812","0","1900","","","","0","0","149814","11892","2190532","0"
"2025-10-04","power-user-003_emu","copilot","copilot_ai_credit","Claude Opus 4.5","10.2","ai-credits","0.01","0.102","0.102","0","1900","","","","0","0","5","961","104768","4089"
"2025-10-04","power-user-003_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","10.92","ai-credits","0.01","0.1092","0.1092","0","1900","","","","0","0","1","2676","123681","8520"
"2025-10-04","power-user-004_emu","copilot","copilot_ai_credit","Claude Opus 4.5","97.44","ai-credits","0.01","0.9744","0.9744","0","1900","","","","0","0","19","12505","773925","43955"
"2025-10-04","power-user-004_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","10.14","ai-credits","0.01","0.1014","0.1014","0","1900","","","","0","0","3","2424","116508","8021"
"2025-10-04","power-user-005_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","232.05","ai-credits","0.01","2.3205","2.3205","0","1900","","","","0","0","9","6961","242756","571529"
"2025-10-04","power-user-006_emu","copilot","copilot_ai_credit","Claude Opus 4.5","47.04","ai-credits","0.01","0.4704","0.4704","0","1900","","","","0","0","10","5169","157138","42010"
"2025-10-04","power-user-007_emu","copilot","copilot_ai_credit","Claude Sonnet 4.5","158.34","ai-credits","0.01","1.5834","1.5834","0","1900","","","","0","0","9255","46043","1373260","120804"
"2025-10-04","user005_emu","copilot","copilot_ai_credit","Auto: Claude Sonnet 4","16.56","ai-credits","0.01","0.1656","0.1656","0","3900","org005_emu","","cost_center_001","0","0","5","2287","355865","11446"
"2025-10-04","user005_emu","copilot","copilot_ai_credit","Auto: GPT-5","1.17","ai-credits","0.01","0.0117","0.0117","0","3900","org005_emu","","cost_center_001","0","0","1832","264","17847","0"
"2025-10-04","user043_emu","copilot","copilot_ai_credit","Claude Sonnet 4","92","ai-credits","0.01","0.92","0.92","0","1900","org001_emu","","cost_center_001","0","0","175","22395","390756","124352"
"2025-10-04","user043_emu","copilot","coding_agent_ai_credit","Coding Agent model","122.85","ai-credits","0.01","1.2285","1.2285","0","1900","org001_emu","","cost_center_001","0","0","228963","24562","2529749","0"
