"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-03","user055_emu","copilot","copilot_premium_request","GPT-5","18","requests","0.04","0.72","0.72","0","False","300","org004_emu","cost_center_002","12.6","0.126"
"2025-10-03","user056_emu","copilot","copilot_premium_request","Claude Sonnet 4","43","requests","0.04","1.72","1.72","0","False","1000","org003_emu","","168.13","1.6813"
"2025-10-03","user056_emu","copilot","copilot_premium_request","Coding Agent model","22","requests","0.04","0.88","0.88","0","False","1000","org003_emu","","128.7","1.287"
"2025-10-03","user057_emu","copilot","copilot_premium_request","Claude Opus 4.1","16","requests","0.04","0.64","0.64","0","False","300","org003_emu","cost_center_003","32.64","0.3264"
"2025-10-03","user057_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org003_emu","cost_center_003","25.76","0.2576"
"2025-10-03","user058_emu","copilot","copilot_premium_request","Claude Opus 4.1","24","requests","0.04","0.96","0.96","0","False","1000","org001_emu","cost_center_003","74.88","0.7488"
"2025-10-03","user058_emu","copilot","copilot_premium_request","GPT-5","47","requests","0.04","1.88","1.88","0","False","1000","org001_emu","cost_center_003","61.1","0.611"
"2025-10-03","user059_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","44","requests","0.04","1.76","1.76","0","False","1000","org003_emu","cost_center_002","240.24","2.4024"
"2025-10-03","user060_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","org004_emu","cost_center_001","41.86","0.4186"
"2025-10-03","user060_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","300","org004_emu","cost_center_001","41.86","0.4186"
"2025-10-03","user061_emu","copilot","copilot_premium_request","Coding Agent model","44","requests","0.04","1.76","1.76","0","False","1000","org004_emu","cost_center_002","257.4","2.574"
"2025-10-03","user062_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","32","requests","0.04","1.28","1.28","0","False","1000","org005_emu","cost_center_004","287.04","2.8704"
"2025-10-03","user062_emu","copilot","copilot_premium_request","GPT-5","63","requests","0.04","2.52","2.52","0","False","1000","org005_emu","cost_center_004","53.55","0.5355"
"2025-10-03","user063_emu","copilot","copilot_premium_request","Claude Opus 4.1","26","requests","0.04","1.04","1.04","0","False","1000","org004_emu","","81.12","0.8112"
"2025-10-03","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","1000","org004_emu","","68.77","0.6877"
"2025-10-03","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","37","requests","0.04","1.48","1.48","0","False","1000","org002_emu","cost_center_003","375.18","3.7518"
"2025-10-03","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_004","12.48","0.1248"
"2025-10-03","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_004","41.86","0.4186"
"2025-10-03","user066_emu","copilot","copilot_premium_request","Code Review model","39","requests","0.04","1.56","1.56","0","False","1000","org001_emu","cost_center_001","124.8","1.248"
"2025-10-03","user067_emu","copilot","copilot_premium_request","Coding Agent model","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","12.6","0.126"
"2025-10-03","user067_emu","copilot","copilot_premium_request","GPT-5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","4.9","0.049"
"2025-10-03","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","31","requests","0.04","1.24","1.24","0","False","1000","org001_emu","","169.26","1.6926"
"2025-10-03","user069_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","54.6","0.546"
"2025-10-03","user070_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org003_emu","cost_center_003","41.4","0.414"
"2025-10-03","user071_emu","copilot","copilot_premium_request","Coding Agent model","40","requests","0.04","1.6","1.6","0","False","1000","org001_emu","cost_center_002","126","1.26"
"2025-10-03","user072_emu","copilot","copilot_premium_request","Claude Opus 4.1","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_002","7.2","0.072"
"2025-10-03","user072_emu","copilot","copilot_premium_request","Claude Sonnet 4","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_002","23.46","0.2346"
"2025-10-03","user073_emu","copilot","copilot_premium_request","Coding Agent model","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","","31.5","0.315"
"2025-10-03","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","10","requests","0.04","0.4","0.4","0","False","300","org002_emu","cost_center_004","66.3","0.663"
"2025-10-03","user075_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","20.4","0.204"
"2025-10-03","user076_emu","copilot","copilot_premium_request","Coding Agent model","11","requests","0.04","0.44","0.44","0","False","300","org002_emu","cost_center_004","56.925","0.56925"
"2025-10-03","user077_emu","copilot","copilot_premium_request","Claude Opus 4.1","26","requests","0.04","1.04","1.04","0","False","1000","org005_emu","cost_center_002","43.68","0.4368"
"2025-10-03","user078_emu","copilot","copilot_premium_request","Claude Opus 4.1","22","requests","0.04","0.88","0.88","0","False","1000","org002_emu","","52.8","0.528"
"2025-10-03","user078_emu","copilot","copilot_premium_request","Coding Agent model","11","requests","0.04","0.44","0.44","0","False","1000","org002_emu","","56.925","0.56925"
"2025-10-03","user079_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","29","requests","0.04","1.16","1.16","0","False","1000","org004_emu","cost_center_002","226.2","2.262"
"2025-10-03","user080_emu","copilot","copilot_premium_request","Coding Agent model","34","requests","0.04","1.36","1.36","0","False","1000","org002_emu","cost_center_002","175.95","1.7595"
"2025-10-03","user081_emu","copilot","copilot_premium_request","Coding Agent model","10","requests","0.04","0.4","0.4","0","False","300","org001_emu","cost_center_001","31.5","0.315"
"2025-10-03","user082_emu","copilot","copilot_premium_request","Code Review model","25","requests","0.04","1","1","0","False","1000","org001_emu","","0","0"
"2025-10-03","user083_emu","copilot","copilot_premium_request","Claude Opus 4.1","22","requests","0.04","0.88","0.88","0","False","1000","org001_emu","cost_center_001","36.96","0.3696"
"2025-10-03","user084_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","27","requests","0.04","1.08","1.08","0","False","1000","org001_emu","cost_center_001","273.78","2.7378"
"2025-10-04","power-user-001_emu","copilot","copilot_premium_request","Claude Haiku 4.5","5.61","requests","0.04","0.2244","0.2244","0","False","300","","","7.293","0.07293"
"2025-10-04","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","1","requests","0.04","0.04","0.04","0","False","300","","","1.68","0.0168"
"2025-10-04","power-user-001_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.44","0.44","0","False","300","","","111.54","1.1154"
"2025-10-04","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","6","requests","0.04","0.24","0.24","0","False","300","","","0","0"
"2025-10-04","power-user-001_emu","copilot","copilot_premium_request","GPT-5.1-Codex","14","requests","0.04","0.56","0.56","0","False","300","","","81.2","0.812"
"2025-10-04","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","5","requests","0.04","0.2","0.2","0","False","300","","","10.2","0.102"
"2025-10-04","power-user-003_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","300","","","10.92","0.1092"
"2025-10-04","power-user-004_emu","copilot","copilot_premium_request","Claude Opus 4.5","58","requests","0.04","2.32","2.32","0","False","300","","","97.44","0.9744"
"2025-10-04","power-user-004_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","1","requests","0.04","0.04","0.04","0","False","300","","","10.14","0.1014"
"2025-10-04","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","35","requests","0.04","1.4","1.4","0","False","300","","","232.05","2.3205"
"2025-10-04","power-user-006_emu","copilot","copilot_premium_request","Claude Opus 4.5","28","requests","0.04","1.12","1.12","0","False","300","","","47.04","0.4704"
"2025-10-04","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","29","requests","0.04","1.16","1.16","0","False","300","","","158.34","1.5834"
"2025-10-04","user005_emu","copilot","copilot_premium_request","Auto: Claude Sonnet 4","3.6","requests","0.04","0.144","0.144","0","False","1000","org005_emu","cost_center_001","16.56","0.1656"
"2025-10-04","user005_emu","copilot","copilot_premium_request","Auto: GPT-5","0.9","requests","0.04","0.036","0.036","0","False","1000","org005_emu","cost_center_001","1.17","0.0117"
"2025-10-04","user043_emu","copilot","copilot_premium_request","Claude Sonnet 4","20","requests","0.04","0.8","0.8","0","False","300","org001_emu","cost_center_001","92","0.92"
"2025-10-04","user043_emu","copilot","copilot_premium_request","Coding Agent model","39","requests","0.04","1.56","1.56","0","False","300","org001_emu","cost_center_001","122.85","1.2285"
"2025-10-04","user044_emu","copilot","copilot_premium_request","Claude Opus 4.1","77","requests","0.04","3.08","3.08","0","False","300","org005_emu","cost_center_004","184.8","1.848"
"2025-10-04","user045_emu","copilot","copilot_premium_request","Claude Opus 4.1","245","requests","0.04","9.8","9.8","0","False","1000","org005_emu","","411.6","4.116"
"2025-10-04","user046_emu","copilot","copilot_premium_request","Claude Opus 4.1","207","requests","0.04","8.28","8.28","0","False","1000","org004_emu","","496.8","4.968"
"2025-10-04","user046_emu","copilot","copilot_premium_request","Coding Agent model","65","requests","0.04","2.6","2.6","0","False","1000","org004_emu","","336.375","3.36375"
"2025-10-04","user046_emu","copilot","copilot_premium_request","Coding Agent model","39","requests","0.04","1.56","0","1.56","True","1000","org004_emu","","228.15","2.2815"
"2025-10-04","user047_emu","copilot","copilot_premium_request","Claude Sonnet 4","21","requests","0.04","0.84","0.84","0","False","300","org001_emu","cost_center_001","125.58","1.2558"
"2025-10-04","user048_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","41","requests","0.04","1.64","1.64","0","False","1000","org003_emu","cost_center_002","223.86","2.2386"
"2025-10-04","user048_emu","copilot","copilot_premium_request","GPT-5","82","requests","0.04","3.28","3.28","0","False","1000","org003_emu","cost_center_002","94.3","0.943"
"2025-10-04","user049_emu","copilot","copilot_premium_request","GPT-5","80","requests","0.04","3.2","3.2","0","False","1000","org004_emu","","56","0.56"
"2025-10-04","user050_emu","copilot","copilot_premium_request","Claude Sonnet 4","30","requests","0.04","1.2","1.2","0","False","300","org002_emu","cost_center_001","138","1.38"
"2025-10-04","user051_emu","copilot","copilot_premium_request","GPT-5","136","requests","0.04","5.44","5.44","0","False","1000","org001_emu","cost_center_002","95.2","0.952"
"2025-10-04","user052_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","101","requests","0.04","4.04","4.04","0","False","1000","org001_emu","","669.63","6.6963"
"2025-10-04","user053_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","93","requests","0.04","3.72","3.72","0","False","1000","org004_emu","cost_center_002","834.21","8.3421"
"2025-10-04","user054_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","34","requests","0.04","1.36","1.36","0","False","300","org005_emu","cost_center_002","185.64","1.8564"
"2025-10-04","user055_emu","copilot","copilot_premium_request","Coding Agent model","16","requests","0.04","0.64","0.64","0","False","300","org004_emu","cost_center_002","50.4","0.504"
"2025-10-04","user056_emu","copilot","copilot_premium_request","Code Review model","28","requests","0.04","1.12","1.12","0","False","1000","org003_emu","","76.16","0.7616"
"2025-10-04","user056_emu","copilot","copilot_premium_request","GPT-5","56","requests","0.04","2.24","2.24","0","False","1000","org003_emu","","56","0.56"
"2025-10-04","user057_emu","copilot","copilot_premium_request","Claude Opus 4.1","9","requests","0.04","0.36","0.36","0","False","300","org003_emu","cost_center_003","15.12","0.1512"
"2025-10-04","user057_emu","copilot","copilot_premium_request","Coding Agent model","17","requests","0.04","0.68","0.68","0","False","300","org003_emu","cost_center_003","65.025","0.65025"
"2025-10-04","user058_emu","copilot","copilot_premium_request","Coding Agent model","25","requests","0.04","1","1","0","False","1000","org001_emu","cost_center_003","129.375","1.29375"
"2025-10-04","user058_emu","copilot","copilot_premium_request","Coding Agent model","50","requests","0.04","2","2","0","False","1000","org001_emu","cost_center_003","292.5","2.925"
"2025-10-04","user059_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","47","requests","0.04","1.88","1.88","0","False","1000","org003_emu","cost_center_002","476.58","4.7658"
"2025-10-04","user060_emu","copilot","copilot_premium_request","Claude Sonnet 4","15","requests","0.04","0.6","0.6","0","False","300","org004_emu","cost_center_001","79.35","0.7935"
"2025-10-04","user061_emu","copilot","copilot_premium_request","GPT-5","56","requests","0.04","2.24","2.24","0","False","1000","org004_emu","cost_center_002","47.6","0.476"
